lemma,cl
triumphal/ADJ,56276
triumphieren/ADJ,56277
trivial/ADJ,56278
triviale/ADJ,56279
trocken/ADJ,56280
trockeneres/ADJ,56281
trockn/ADJ,56282
trojanisch/ADJ,56283
trojanischen/ADJ,56284
trojanisches/ADJ,56285
tropfenförmigen/ADJ,56286
tropisch/ADJ,56287
trostlos/ADJ,56288
trotzig/ADJ,56289
true/ADJ,56290
trächtig/ADJ,56291
träge/ADJ,56292
tröstlich/ADJ,56293
trüb/ADJ,56294
trüben/ADJ,56295
trügerisch/ADJ,56296
tschechisch/ADJ,56297
tschechoslowakisch/ADJ,56298
tugendhaft/ADJ,56299
turbulent/ADJ,56300
turmartig/ADJ,56301
turnusmäßig/ADJ,56302
typisch/ADJ,56303
typologisch/ADJ,56304
täglich/ADJ,56305
tätig/ADJ,56306
tätigen/ADJ,56307
tätigenden/ADJ,56308
tätlich/ADJ,56309
täuschen/ADJ,56310
täuschend/ADJ,56311
tödlich/ADJ,56312
tönend/ADJ,56313
tönern/ADJ,56314
töricht/ADJ,56315
töten/ADJ,56316
tübinger/ADJ,56317
tüchtig/ADJ,56318
tückisch/ADJ,56319
türkisch/ADJ,56320
ubiquitäre/ADJ,56321
ukrainisch/ADJ,56322
ultimativ/ADJ,56323
ultraschnell/ADJ,56324
umbauen/ADJ,56325
umbenennen/ADJ,56326
umfangreich/ADJ,56327
umfangreicher/ADJ,56328
umfassen/ADJ,56329
umfassend/ADJ,56330
umfassenden/ADJ,56331
umgangssprachlich/ADJ,56332
umgebaut/ADJ,56333
umgeben/ADJ,56334
umgebend/ADJ,56335
umgehend/ADJ,56336
umgekehrt/ADJ,56337
umgekehrter/ADJ,56338
umgerechnet/ADJ,56339
umgesetzt/ADJ,56340
umgestalten/ADJ,56341
umgewandelt/ADJ,56342
umhüllen/ADJ,56343
umkehren/ADJ,56344
umkämpfen/ADJ,56345
umkämpft/ADJ,56346
umlaufen/ADJ,56347
umlaufend/ADJ,56348
umlaufendes/ADJ,56349
umliegend/ADJ,56350
ummauert/ADJ,56351
umrissen/ADJ,56352
umsatzstark/ADJ,56353
umsatzstärk/ADJ,56354
umschreiben/ADJ,56355
umsetzbar/ADJ,56356
umsetzen/ADJ,56357
umstritten/ADJ,56358
umständlich/ADJ,56359
umtriebig/ADJ,56360
umwandeln/ADJ,56361
umweltfreundlich/ADJ,56362
umweltorientiert/ADJ,56363
umweltpolitisch/ADJ,56364
umweltschonend/ADJ,56365
umweltschädlich/ADJ,56366
umwerfend/ADJ,56367
umzuwandelnd/ADJ,56368
unabdingbar/ADJ,56369
unabhängig/ADJ,56370
unabkömmlich/ADJ,56371
unablässig/ADJ,56372
unabsehbar/ADJ,56373
unabsichtlich/ADJ,56374
unabänderlich/ADJ,56375
unachtsam/ADJ,56376
unakzeptabel/ADJ,56377
unangefochten/ADJ,56378
unangemessen/ADJ,56379
unangenehm/ADJ,56380
unangreifbar/ADJ,56381
unannehmbar/ADJ,56382
unansehnlich/ADJ,56383
unanständig/ADJ,56384
unantastbar/ADJ,56385
unappetitlich/ADJ,56386
unartig/ADJ,56387
unattraktiv/ADJ,56388
unauffällig/ADJ,56389
unaufgefordert/ADJ,56390
unaufgeklärt/ADJ,56391
unaufhaltsam/ADJ,56392
unaufhörlich/ADJ,56393
unauflöslich/ADJ,56394
unauslöschlich/ADJ,56395
unaussprechlich/ADJ,56396
unausweichlich/ADJ,56397
unautorisiert/ADJ,56398
unbarmherzig/ADJ,56399
unbeabsichtigt/ADJ,56400
unbeachtet/ADJ,56401
unbeantwortet/ADJ,56402
unbearbeitet/ADJ,56403
unbeaufsichtigt/ADJ,56404
unbedacht/ADJ,56405
unbedarft/ADJ,56406
unbedenklich/ADJ,56407
unbedeutend/ADJ,56408
unbedingt/ADJ,56409
unbefangen/ADJ,56410
unbefestigte/ADJ,56411
unbefriedigend/ADJ,56412
unbefristet/ADJ,56413
unbefugt/ADJ,56414
unbegrenzt/ADJ,56415
unbegrenzter/ADJ,56416
unbegründet/ADJ,56417
unbehaart/ADJ,56418
unbehaglich/ADJ,56419
unbehelligt/ADJ,56420
unbeirrt/ADJ,56421
unbekannt/ADJ,56422
unbekleidet/ADJ,56423
unbekümmert/ADJ,56424
unbelastet/ADJ,56425
unbelegte/ADJ,56426
unbeliebt/ADJ,56427
unbemannt/ADJ,56428
unbemerkt/ADJ,56429
unbenannten/ADJ,56430
unbenutzbar/ADJ,56431
unbenutzt/ADJ,56432
unbeobachtet/ADJ,56433
unbequem/ADJ,56434
unberechenbar/ADJ,56435
unberechtigt/ADJ,56436
unberechtigte/ADJ,56437
unberücksichtigt/ADJ,56438
unberührt/ADJ,56439
unbeschadet/ADJ,56440
unbescholten/ADJ,56441
unbeschreiblich/ADJ,56442
unbeschrieben/ADJ,56443
unbeschränkt/ADJ,56444
unbeschwert/ADJ,56445
unbeschädigt/ADJ,56446
unbesetzt/ADJ,56447
unbesiegbar/ADJ,56448
unbestechlich/ADJ,56449
unbestimmt/ADJ,56450
unbestreitbar/ADJ,56451
unbestritten/ADJ,56452
unbeständig/ADJ,56453
unbestätigt/ADJ,56454
unbeteiligt/ADJ,56455
unbeteiligte/ADJ,56456
unbeweglich/ADJ,56457
unbewiesene/ADJ,56458
unbewohnbar/ADJ,56459
unbewohnt/ADJ,56460
unbewußt/ADJ,56461
unbezahlbar/ADJ,56462
unbezahlt/ADJ,56463
unbezähmbar/ADJ,56464
unbrauchbar/ADJ,56465
unbändig/ADJ,56466
unbürokratisch/ADJ,56467
undankbar/ADJ,56468
undemokratisch/ADJ,56469
undenkbar/ADJ,56470
undeutlich/ADJ,56471
undicht/ADJ,56472
undurchführbar/ADJ,56473
undurchschaubar/ADJ,56474
undurchsichtig/ADJ,56475
uneben/ADJ,56476
unecht/ADJ,56477
unechten/ADJ,56478
unehelich/ADJ,56479
unehrlich/ADJ,56480
uneigennützig/ADJ,56481
uneingeschränkt/ADJ,56482
uneinheitlich/ADJ,56483
uneinig/ADJ,56484
uneinnehmbar/ADJ,56485
unempfindlich/ADJ,56486
unendlich/ADJ,56487
unentbehrlich/ADJ,56488
unentdeckt/ADJ,56489
unentgeltlich/ADJ,56490
unentschieden/ADJ,56491
unentschlossen/ADJ,56492
unerbittlich/ADJ,56493
unerfahren/ADJ,56494
unerfreulich/ADJ,56495
unergründlich/ADJ,56496
unerheblich/ADJ,56497
unerhört/ADJ,56498
unerkannt/ADJ,56499
unerklärlich/ADJ,56500
unerlaubt/ADJ,56501
unerlässlich/ADJ,56502
unermeßlich/ADJ,56503
unermüdet/ADJ,56504
unermüdlich/ADJ,56505
unerreichbar/ADJ,56506
unerschöpflich/ADJ,56507
unerschütterlich/ADJ,56508
unersetzbar/ADJ,56509
unersetzlich/ADJ,56510
unersättlich/ADJ,56511
unerträglich/ADJ,56512
unerwartet/ADJ,56513
unerwünscht/ADJ,56514
unethisch/ADJ,56515
unfair/ADJ,56516
unfehlbar/ADJ,56517
unfertig/ADJ,56518
unflexibel/ADJ,56519
unfrei/ADJ,56520
unfreiwillig/ADJ,56521
unfreundlich/ADJ,56522
unfruchtbar/ADJ,56523
unfähig/ADJ,56524
unförmig/ADJ,56525
ungarisch/ADJ,56526
ungeahnt/ADJ,56527
ungebeten/ADJ,56528
ungebildet/ADJ,56529
ungeboren/ADJ,56530
ungebrochen/ADJ,56531
ungebührlich/ADJ,56532
ungeduldig/ADJ,56533
ungeeignet/ADJ,56534
ungefähr/ADJ,56535
ungefährlich/ADJ,56536
ungeheizt/ADJ,56537
ungeheuer/ADJ,56538
ungeheur/ADJ,56539
ungehindert/ADJ,56540
ungekannten/ADJ,56541
ungeklärt/ADJ,56542
ungekürzt/ADJ,56543
ungelernt/ADJ,56544
ungelesen/ADJ,56545
ungeliebt/ADJ,56546
ungemein/ADJ,56547
ungemütlich/ADJ,56548
ungenannt/ADJ,56549
ungenau/ADJ,56550
ungenießbar/ADJ,56551
ungenutzt/ADJ,56552
ungenügend/ADJ,56553
ungepflegt/ADJ,56554
ungeplant/ADJ,56555
ungeplanten/ADJ,56556
ungerade/ADJ,56557
ungerecht/ADJ,56558
ungerechtfertigt/ADJ,56559
ungeregelt/ADJ,56560
ungerichtete/ADJ,56561
ungerichteten/ADJ,56562
ungeschickt/ADJ,56563
ungeschickte/ADJ,56564
ungeschlagen/ADJ,56565
ungeschliffen/ADJ,56566
ungeschmälert/ADJ,56567
ungeschrieben/ADJ,56568
ungeschützt/ADJ,56569
ungesehen/ADJ,56570
ungesetzlich/ADJ,56571
ungesichert/ADJ,56572
ungestraft/ADJ,56573
ungestört/ADJ,56574
ungesund/ADJ,56575
ungesättigt/ADJ,56576
ungeteilt/ADJ,56577
ungetrübt/ADJ,56578
ungewiß/ADJ,56579
ungewohnt/ADJ,56580
ungewollt/ADJ,56581
ungewählt/ADJ,56582
ungewöhnlich/ADJ,56583
ungezwungen/ADJ,56584
ungezählt/ADJ,56585
ungezügelt/ADJ,56586
ungeöffnet/ADJ,56587
ungiftig/ADJ,56588
unglaublich/ADJ,56589
unglaubwürdig/ADJ,56590
ungleich/ADJ,56591
ungleichmäßig/ADJ,56592
ungläubig/ADJ,56593
unglücklich/ADJ,56594
ungut/ADJ,56595
ungültig/ADJ,56596
ungünstig/ADJ,56597
unhaltbar/ADJ,56598
unhandlich/ADJ,56599
unheilbar/ADJ,56600
unheilvoll/ADJ,56601
unheimlich/ADJ,56602
unhistorisch/ADJ,56603
unhygienisch/ADJ,56604
unhörbar/ADJ,56605
uniert/ADJ,56606
uninteressant/ADJ,56607
unislamisch/ADJ,56608
unitäre/ADJ,56609
unitären/ADJ,56610
universal/ADJ,56611
universell/ADJ,56612
universitär/ADJ,56613
universitäre/ADJ,56614
universitären/ADJ,56615
unklar/ADJ,56616
unklug/ADJ,56617
unkomfortabel/ADJ,56618
unkompliziert/ADJ,56619
unkomprimiert/ADJ,56620
unkontrollierbar/ADJ,56621
unkontrolliert/ADJ,56622
unkonventionell/ADJ,56623
unkooperativ/ADJ,56624
unkorrekt/ADJ,56625
unkritisch/ADJ,56626
unkundige/ADJ,56627
unlauter/ADJ,56628
unleidlich/ADJ,56629
unleserlich/ADJ,56630
unliebsam/ADJ,56631
unlimitiert/ADJ,56632
unlogisch/ADJ,56633
unlösbar/ADJ,56634
unmenschlich/ADJ,56635
unmissverständlich/ADJ,56636
unmittelbar/ADJ,56637
unmoralisch/ADJ,56638
unmotiviert/ADJ,56639
unmäßig/ADJ,56640
unmöglich/ADJ,56641
unnachgiebig/ADJ,56642
unnatürlich/ADJ,56643
unnötig/ADJ,56644
unorganisiert/ADJ,56645
unparteiisch/ADJ,56646
unpassend/ADJ,56647
unpersönlich/ADJ,56648
unphilosophisch/ADJ,56649
unplausibel/ADJ,56650
unpraktikabel/ADJ,56651
unpraktisch/ADJ,56652
unproblematisch/ADJ,56653
unproduktiv/ADJ,56654
unprofessionell/ADJ,56655
unprofitabel/ADJ,56656
unpräzise/ADJ,56657
unqualifiziert/ADJ,56658
unrealistisch/ADJ,56659
unrecht/ADJ,56660
unrechtlich/ADJ,56661
unrechtmäßig/ADJ,56662
unregelmäßig/ADJ,56663
unreif/ADJ,56664
unrentabel/ADJ,56665
unrettbar/ADJ,56666
unrichtig/ADJ,56667
unruhig/ADJ,56668
unrühmlich/ADJ,56669
unsachgemäß/ADJ,56670
unsachlich/ADJ,56671
unsauber/ADJ,56672
unscharf/ADJ,56673
unscheinbar/ADJ,56674
unschicklich/ADJ,56675
unschlagbar/ADJ,56676
unschuldig/ADJ,56677
unschwer/ADJ,56678
unschädlich/ADJ,56679
unschätzbar/ADJ,56680
unschön/ADJ,56681
unselbständig/ADJ,56682
unselig/ADJ,56683
unser/ADJ,56684
unseriös/ADJ,56685
unsicher/ADJ,56686
unsichtbar/ADJ,56687
unsinkbar/ADJ,56688
unsinnig/ADJ,56689
unsittlich/ADJ,56690
unsortiert/ADJ,56691
unsozial/ADJ,56692
unspektakulär/ADJ,56693
unspezifisch/ADJ,56694
unsr/ADJ,56695
unstabil/ADJ,56696
unsterblich/ADJ,56697
unstreitig/ADJ,56698
unstrittig/ADJ,56699
unsymmetrisch/ADJ,56700
unsystematisch/ADJ,56701
unsäglich/ADJ,56702
untauglich/ADJ,56703
unteilbar/ADJ,56704
unter/ADJ,56705
unterbesetzen/ADJ,56706
unterbewerten/ADJ,56707
unterbieten/ADJ,56708
unterbrechen/ADJ,56709
unterbrechungsfrei/ADJ,56710
unterbrechungsfreien/ADJ,56711
unterbreiten/ADJ,56712
unterbringen/ADJ,56713
unterbrochen/ADJ,56714
unterdrücken/ADJ,56715
unterdrückt/ADJ,56716
unterdurchschnittlich/ADJ,56717
untere/ADJ,56718
unterentwickelt/ADJ,56719
unterernährt/ADJ,56720
untergebracht/ADJ,56721
untergegangen/ADJ,56722
untergeordnet/ADJ,56723
unterhalten/ADJ,56724
unterhaltenden/ADJ,56725
unterhaltsam/ADJ,56726
unterirdisch/ADJ,56727
unterkellerte/ADJ,56728
unterklassigen/ADJ,56729
unterlassen/ADJ,56730
unterlegen/ADJ,56731
unterliegen/ADJ,56732
untermauern/ADJ,56733
unternehmen/ADJ,56734
unternehmerisch/ADJ,56735
unternehmerischen/ADJ,56736
unterordnen/ADJ,56737
unterproportional/ADJ,56738
unterrepräsentieren/ADJ,56739
unterrepräsentiert/ADJ,56740
unterrichten/ADJ,56741
untersagen/ADJ,56742
unterscheidbar/ADJ,56743
unterscheiden/ADJ,56744
unterschieden/ADJ,56745
unterschiedlich/ADJ,56746
unterschiedliche/ADJ,56747
unterschiedslos/ADJ,56748
unterschrieben/ADJ,56749
unterschriftsreif/ADJ,56750
unterschwellig/ADJ,56751
unterschwellige/ADJ,56752
unterschwelligen/ADJ,56753
unterschätzen/ADJ,56754
unterseeisch/ADJ,56755
unterstehen/ADJ,56756
unterstehend/ADJ,56757
unterstellen/ADJ,56758
unterstützen/ADJ,56759
unterstützend/ADJ,56760
unterstützende/ADJ,56761
unterstützenden/ADJ,56762
unterstützt/ADJ,56763
untersuchen/ADJ,56764
untersuchend/ADJ,56765
untersuchenden/ADJ,56766
untertauchen/ADJ,56767
unterteilen/ADJ,56768
unterzeichnen/ADJ,56769
untragbar/ADJ,56770
untrennbar/ADJ,56771
untrüglich/ADJ,56772
untätig/ADJ,56773
unumgänglich/ADJ,56774
unumkehrbar/ADJ,56775
unumschränkt/ADJ,56776
unumstritten/ADJ,56777
unumstößlich/ADJ,56778
ununterbrochen/ADJ,56779
unverantwortlich/ADJ,56780
unverbesserlich/ADJ,56781
unverbindlich/ADJ,56782
unverblümt/ADJ,56783
unverdaulich/ADJ,56784
unverdient/ADJ,56785
unvereinbar/ADJ,56786
unverfälscht/ADJ,56787
unverfänglich/ADJ,56788
unvergessen/ADJ,56789
unvergesslich/ADJ,56790
unvergeßlich/ADJ,56791
unvergleichbar/ADJ,56792
unvergleichlich/ADJ,56793
unvergoren/ADJ,56794
unverheiratet/ADJ,56795
unverhofft/ADJ,56796
unverhohlen/ADJ,56797
unverhältnismäßig/ADJ,56798
unverkennbar/ADJ,56799
unverkäuflich/ADJ,56800
unverletzt/ADJ,56801
unvermeidbar/ADJ,56802
unvermeidlich/ADJ,56803
unvermindert/ADJ,56804
unvermischt/ADJ,56805
unvermittelt/ADJ,56806
unvermutet/ADJ,56807
unverputzt/ADJ,56808
unverschleiert/ADJ,56809
unverschlüsselt/ADJ,56810
unverschuldet/ADJ,56811
unverschämt/ADJ,56812
unversehrt/ADJ,56813
unverstellt/ADJ,56814
unverständig/ADJ,56815
unverständlich/ADJ,56816
unversöhnlich/ADJ,56817
unverträglich/ADJ,56818
unverwechselbar/ADJ,56819
unverzeihlich/ADJ,56820
unverzichtbar/ADJ,56821
unverzweigte/ADJ,56822
unverzüglich/ADJ,56823
unveränderbar/ADJ,56824
unveränderbaren/ADJ,56825
unveränderlich/ADJ,56826
unverändert/ADJ,56827
unveröffentlicht/ADJ,56828
unvollendet/ADJ,56829
unvollkommen/ADJ,56830
unvollständig/ADJ,56831
unvorbereitet/ADJ,56832
unvoreingenommen/ADJ,56833
unvorhergesehen/ADJ,56834
unvorhersehbar/ADJ,56835
unvorsichtig/ADJ,56836
unvorstellbar/ADJ,56837
unwahr/ADJ,56838
unwahrscheinlich/ADJ,56839
unwegsam/ADJ,56840
unweigerlich/ADJ,56841
unweit/ADJ,56842
unwesentlich/ADJ,56843
unwichtig/ADJ,56844
unwiderruflich/ADJ,56845
unwidersprochen/ADJ,56846
unwiederbringlich/ADJ,56847
unwillig/ADJ,56848
unwillkommen/ADJ,56849
unwillkürlich/ADJ,56850
unwirksam/ADJ,56851
unwirsch/ADJ,56852
unwirtschaftlich/ADJ,56853
unwissend/ADJ,56854
unwissenschaftlich/ADJ,56855
unwissentlich/ADJ,56856
unwürdig/ADJ,56857
unzeitgemäß/ADJ,56858
unzeitig/ADJ,56859
unzensiert/ADJ,56860
unzerstörbar/ADJ,56861
unzertrennlich/ADJ,56862
unzivilisiert/ADJ,56863
unzufrieden/ADJ,56864
unzugänglich/ADJ,56865
unzulänglich/ADJ,56866
unzulässig/ADJ,56867
unzumutbar/ADJ,56868
unzureichend/ADJ,56869
unzutreffend/ADJ,56870
unzuverlässig/ADJ,56871
unzweideutig/ADJ,56872
unzweifelhaft/ADJ,56873
unzählig/ADJ,56874
unähnlich/ADJ,56875
unüberlegt/ADJ,56876
unüberschaubar/ADJ,56877
unübersehbar/ADJ,56878
unübersichtlich/ADJ,56879
unübertroffen/ADJ,56880
unüberwindlich/ADJ,56881
unüblich/ADJ,56882
updated/ADJ,56883
uradeligen/ADJ,56884
uralt/ADJ,56885
urban/ADJ,56886
urbar/ADJ,56887
urbildlich/ADJ,56888
urheberrechtlich/ADJ,56889
urkundlich/ADJ,56890
ursprünglich/ADJ,56891
ursprüngliche/ADJ,56892
ursächlich/ADJ,56893
urtümlich/ADJ,56894
user/ADJ,56895
utopisch/ADJ,56896
vage/ADJ,56897
vakant/ADJ,56898
variabel/ADJ,56899
variable/ADJ,56900
vaterländisch/ADJ,56901
vatikanisch/ADJ,56902
vegetabil/ADJ,56903
vegetarisch/ADJ,56904
vegetativ/ADJ,56905
vehement/ADJ,56906
venezolanisch/ADJ,56907
venezolanische/ADJ,56908
venezolanischen/ADJ,56909
verabreden/ADJ,56910
verabschieden/ADJ,56911
verabschiedet/ADJ,56912
verachten/ADJ,56913
verallgemeinern/ADJ,56914
veralten/ADJ,56915
veraltet/ADJ,56916
verankern/ADJ,56917
veranlassen/ADJ,56918
veranschlagen/ADJ,56919
veranstalten/ADJ,56920
veranstaltend/ADJ,56921
veranstaltet/ADJ,56922
verantworten/ADJ,56923
verantwortend/ADJ,56924
verantwortlich/ADJ,56925
verantwortungslos/ADJ,56926
verantwortungsvoll/ADJ,56927
verarbeitbar/ADJ,56928
verarbeiten/ADJ,56929
verarbeitend/ADJ,56930
verarbeitender/ADJ,56931
verarmen/ADJ,56932
verbal/ADJ,56933
verbannen/ADJ,56934
verbauen/ADJ,56935
verbessern/ADJ,56936
verbessert/ADJ,56937
verbieten/ADJ,56938
verbilligen/ADJ,56939
verbinden/ADJ,56940
verbindend/ADJ,56941
verbindlich/ADJ,56942
verbittert/ADJ,56943
verbleibend/ADJ,56944
verbleibenden/ADJ,56945
verblieben/ADJ,56946
verblüffend/ADJ,56947
verborgen/ADJ,56948
verboten/ADJ,56949
verbrannt/ADJ,56950
verbrauchen/ADJ,56951
verbrauchernah/ADJ,56952
verbrecherisch/ADJ,56953
verbreit/ADJ,56954
verbreiten/ADJ,56955
verbreitend/ADJ,56956
verbreitern/ADJ,56957
verbreitet/ADJ,56958
verbreiteter/ADJ,56959
verbrennen/ADJ,56960
verbringen/ADJ,56961
verbunden/ADJ,56962
verbünden/ADJ,56963
verbündet/ADJ,56964
verbürgen/ADJ,56965
verdachtsunabhängig/ADJ,56966
verdammen/ADJ,56967
verdaulich/ADJ,56968
verdecken/ADJ,56969
verdeckt/ADJ,56970
verderblich/ADJ,56971
verderbt/ADJ,56972
verdeutlichen/ADJ,56973
verdichten/ADJ,56974
verdienen/ADJ,56975
verdienstvoll/ADJ,56976
verdient/ADJ,56977
verdoppeln/ADJ,56978
verdreckt/ADJ,56979
verdächtig/ADJ,56980
verdächtigen/ADJ,56981
verehren/ADJ,56982
verehrt/ADJ,56983
vereinbar/ADJ,56984
vereinbaren/ADJ,56985
vereinbart/ADJ,56986
vereinen/ADJ,56987
vereinfachen/ADJ,56988
vereinfacht/ADJ,56989
vereinheitlichen/ADJ,56990
vereinigen/ADJ,56991
vereinigt/ADJ,56992
vereinseigen/ADJ,56993
vereint/ADJ,56994
vereinzeln/ADJ,56995
vereinzelt/ADJ,56996
verengen/ADJ,56997
verewigen/ADJ,56998
verfallen/ADJ,56999
verfassen/ADJ,57000
verfassungsfeindlich/ADJ,57001
verfassungsgebend/ADJ,57002
verfassungsgemäß/ADJ,57003
verfassungskonform/ADJ,57004
verfassungsmäßig/ADJ,57005
verfassungsrechtlich/ADJ,57006
verfassungswidrig/ADJ,57007
verfaßt/ADJ,57008
verfehlen/ADJ,57009
verfehlt/ADJ,57010
verfeindet/ADJ,57011
verfeinern/ADJ,57012
verflixt/ADJ,57013
verflochten/ADJ,57014
verfolgbar/ADJ,57015
verfolgen/ADJ,57016
verfrüht/ADJ,57017
verfälschend/ADJ,57018
verfänglich/ADJ,57019
verfügbar/ADJ,57020
verfügen/ADJ,57021
verfügend/ADJ,57022
verführerisch/ADJ,57023
vergangen/ADJ,57024
vergeben/ADJ,57025
vergeblich/ADJ,57026
vergesellschaften/ADJ,57027
vergessen/ADJ,57028
vergessener/ADJ,57029
verglast/ADJ,57030
vergleichbar/ADJ,57031
vergleichen/ADJ,57032
vergleichend/ADJ,57033
vergleichenden/ADJ,57034
vergnügen/ADJ,57035
vergoldet/ADJ,57036
vergrößern/ADJ,57037
vergrößernd/ADJ,57038
vergrößert/ADJ,57039
vergänglich/ADJ,57040
vergünstigt/ADJ,57041
verhaften/ADJ,57042
verhalten/ADJ,57043
verhandelbar/ADJ,57044
verhandeln/ADJ,57045
verharmlosen/ADJ,57046
verhaßt/ADJ,57047
verheerend/ADJ,57048
verheiraten/ADJ,57049
verheiratet/ADJ,57050
verheißen/ADJ,57051
verherrlichen/ADJ,57052
verherrlichend/ADJ,57053
verhindern/ADJ,57054
verhältnismäßig/ADJ,57055
verhängen/ADJ,57056
verhängnisvoll/ADJ,57057
verhüllen/ADJ,57058
verinnerlichen/ADJ,57059
verkahlend/ADJ,57060
verkarstet/ADJ,57061
verkaufen/ADJ,57062
verkaufsstark/ADJ,57063
verkauft/ADJ,57064
verkehren/ADJ,57065
verkehrend/ADJ,57066
verkehrsfähig/ADJ,57067
verkehrspolitisch/ADJ,57068
verkehrt/ADJ,57069
verklebt/ADJ,57070
verkleiden/ADJ,57071
verkleinern/ADJ,57072
verknüpfen/ADJ,57073
verkracht/ADJ,57074
verkraftbar/ADJ,57075
verkrustet/ADJ,57076
verkäuflich/ADJ,57077
verkörpern/ADJ,57078
verkünden/ADJ,57079
verkürzen/ADJ,57080
verlangen/ADJ,57081
verlangt/ADJ,57082
verlaufen/ADJ,57083
verlaufend/ADJ,57084
verlegen/ADJ,57085
verlegt/ADJ,57086
verlesen/ADJ,57087
verletzen/ADJ,57088
verletzlich/ADJ,57089
verletzt/ADJ,57090
verlieben/ADJ,57091
verliebt/ADJ,57092
verliehen/ADJ,57093
verlieren/ADJ,57094
verlockend/ADJ,57095
verlogen/ADJ,57096
verloren/ADJ,57097
verlustfrei/ADJ,57098
verlustreich/ADJ,57099
verlängern/ADJ,57100
verlängert/ADJ,57101
verlässlich/ADJ,57102
verläßlich/ADJ,57103
vermarkten/ADJ,57104
vermehren/ADJ,57105
vermehrt/ADJ,57106
vermeiden/ADJ,57107
vermeintlich/ADJ,57108
vermengen/ADJ,57109
vermerken/ADJ,57110
vermessen/ADJ,57111
vermischen/ADJ,57112
vermischt/ADJ,57113
vermissen/ADJ,57114
vermittelbar/ADJ,57115
vermitteln/ADJ,57116
vermittelnd/ADJ,57117
vermuten/ADJ,57118
vermutet/ADJ,57119
vermutlich/ADJ,57120
vermögend/ADJ,57121
vernachlässigbar/ADJ,57122
vernachlässigen/ADJ,57123
vernehmbar/ADJ,57124
vernehmlich/ADJ,57125
verneinen/ADJ,57126
vernetzen/ADJ,57127
vernetzt/ADJ,57128
vernichten/ADJ,57129
vernünftig/ADJ,57130
verordnen/ADJ,57131
verpacken/ADJ,57132
verpflichten/ADJ,57133
verpflichtend/ADJ,57134
verputzt/ADJ,57135
verpönen/ADJ,57136
verraten/ADJ,57137
verregnet/ADJ,57138
verrichten/ADJ,57139
verringern/ADJ,57140
verringert/ADJ,57141
verringerter/ADJ,57142
verrufen/ADJ,57143
verrücken/ADJ,57144
verrückt/ADJ,57145
versagen/ADJ,57146
versammeln/ADJ,57147
versammelt/ADJ,57148
versch/ADJ,57149
verschachteln/ADJ,57150
verschaffen/ADJ,57151
verschicken/ADJ,57152
verschiebbar/ADJ,57153
verschieben/ADJ,57154
verschieden/ADJ,57155
verschiedenartig/ADJ,57156
verschiedentlich/ADJ,57157
verschlagen/ADJ,57158
verschlechtern/ADJ,57159
verschlechternd/ADJ,57160
verschleppt/ADJ,57161
verschließen/ADJ,57162
verschlingen/ADJ,57163
verschlossen/ADJ,57164
verschlüsseln/ADJ,57165
verschmitzt/ADJ,57166
verschneit/ADJ,57167
verschollen/ADJ,57168
verschonen/ADJ,57169
verschrauben/ADJ,57170
verschränken/ADJ,57171
verschulden/ADJ,57172
verschuldet/ADJ,57173
verschweigen/ADJ,57174
verschwinden/ADJ,57175
verschwunden/ADJ,57176
verschämt/ADJ,57177
verschärfend/ADJ,57178
verschüchtert/ADJ,57179
versehen/ADJ,57180
versehentlich/ADJ,57181
verselbständigen/ADJ,57182
versenden/ADJ,57183
versendete/ADJ,57184
versenken/ADJ,57185
versetzen/ADJ,57186
verseuchen/ADJ,57187
versichern/ADJ,57188
versicherungspflichtig/ADJ,57189
versicherungstechnisch/ADJ,57190
versiegeln/ADJ,57191
versiert/ADJ,57192
versilbertem/ADJ,57193
versorgen/ADJ,57194
verspielt/ADJ,57195
versprechend/ADJ,57196
versprochen/ADJ,57197
verspätet/ADJ,57198
verstaubt/ADJ,57199
verstecken/ADJ,57200
versteckt/ADJ,57201
verstehen/ADJ,57202
verstellbar/ADJ,57203
verstorben/ADJ,57204
verstoßen/ADJ,57205
verstreuen/ADJ,57206
verstreut/ADJ,57207
verständig/ADJ,57208
verständlich/ADJ,57209
verstärken/ADJ,57210
verstärkt/ADJ,57211
verstört/ADJ,57212
verstümmeln/ADJ,57213
versuchen/ADJ,57214
versucht/ADJ,57215
versumpft/ADJ,57216
versäumen/ADJ,57217
versöhnlich/ADJ,57218
vertauschen/ADJ,57219
verteidigen/ADJ,57220
verteilen/ADJ,57221
verteilt/ADJ,57222
vertiefen/ADJ,57223
vertikal/ADJ,57224
vertonen/ADJ,57225
vertraglich/ADJ,57226
vertragsgemäß/ADJ,57227
vertrauen/ADJ,57228
vertrauensvoll/ADJ,57229
vertrauenswürdig/ADJ,57230
vertraulich/ADJ,57231
vertraut/ADJ,57232
vertretbar/ADJ,57233
vertreten/ADJ,57234
vertrieben/ADJ,57235
verträglich/ADJ,57236
verträumt/ADJ,57237
verunglücken/ADJ,57238
verunreinigt/ADJ,57239
verursachen/ADJ,57240
verurteilen/ADJ,57241
verurteilt/ADJ,57242
vervollständigen/ADJ,57243
verwachsen/ADJ,57244
verwahrlost/ADJ,57245
verwaisen/ADJ,57246
verwaist/ADJ,57247
verwalten/ADJ,57248
verwaltet/ADJ,57249
verwaltungsmäßig/ADJ,57250
verwaltungstechnisch/ADJ,57251
verwandelt/ADJ,57252
